payment_id,order_id,amount,payment_mode,payment_ts,payment_status
PAY00004656,O00031361,4307.76,UPI,2026-09-08 06:38:00,SUCCESS
PAY00004657,O00027876,61951.39,CARD,2026-09-03 16:54:00,SUCCESS
PAY00004658,O00016424,53338.02,WALLET,2026-08-10 21:36:00,SUCCESS
PAY00004659,O00011570,33733.38,UPI,2026-08-17 12:52:00,SUCCESS
PAY00004660,O00016119,41245.63,CARD,2026-08-06 23:00:00,SUCCESS
PAY00004661,O00004035,58477.21,WALLET,2026-08-08 21:04:00,SUCCESS
PAY00004662,O00048638,108883.98,NETBANKING,2026-08-24 01:11:00,SUCCESS
PAY00004663,O00019945,55462.56,NETBANKING,2026-08-18 00:34:00,SUCCESS
PAY00004664,O00033244,45439.33,CARD,2026-08-11 01:04:00,SUCCESS
PAY00004665,O00000308,105411.95,NETBANKING,2026-08-03 00:50:00,SUCCESS
PAY00004666,O00043766,51232.91,COD,2026-09-10 12:03:00,SUCCESS
PAY00004667,O00009671,89649.27,CARD,2026-08-11 06:31:00,SUCCESS
PAY00004668,O00038052,25289.38,WALLET,2026-08-06 07:52:00,SUCCESS
PAY00004669,O00019714,69366.69,CARD,2026-08-15 19:33:00,SUCCESS
PAY00004670,O00010428,6297.69,NETBANKING,2026-08-17 15:45:00,SUCCESS
PAY00004671,O00039545,9976.2,WALLET,2026-08-14 17:38:00,SUCCESS
PAY00004672,O00015398,77010.84,UPI,2026-08-05 06:53:00,SUCCESS
PAY00004673,O00049397,22692.61,UPI,2026-09-04 14:55:00,SUCCESS
PAY00004674,O00020009,114029.38,CARD,2026-08-20 08:11:00,SUCCESS
PAY00004675,O00039774,57539.1,COD,2026-08-16 04:26:00,SUCCESS
PAY00004676,O00009124,84755.62,NETBANKING,2026-08-13 17:12:00,SUCCESS
PAY00004677,O00013409,10429.88,COD,2026-08-11 11:47:00,SUCCESS
PAY00004678,O00042685,23892.88,CARD,2026-08-10 08:38:00,SUCCESS
PAY00004679,O00044808,111686.9,UPI,2026-08-13 01:32:00,SUCCESS
PAY00004680,O00018644,55462.54,CARD,2026-08-13 21:11:00,SUCCESS
PAY00004681,O00003870,61435.68,COD,2026-09-04 07:12:00,SUCCESS
PAY00004682,O00003490,67671.67,WALLET,2026-08-18 10:15:00,SUCCESS
PAY00004683,O00044335,106580.8,UPI,2026-09-02 13:58:00,SUCCESS
PAY00004684,O00014715,38526.08,WALLET,2026-08-30 03:28:00,SUCCESS
PAY00004685,O00046077,12307.75,UPI,2026-08-21 18:40:00,SUCCESS
PAY00004686,O00012604,91825.39,NETBANKING,2026-09-08 00:09:00,SUCCESS
PAY00004687,O00022561,27435.68,CARD,2026-09-07 16:27:00,SUCCESS
PAY00004688,O00003317,75130.6,CARD,2026-08-16 17:11:00,SUCCESS
PAY00004689,O00041261,76670.14,CARD,2026-08-02 22:32:00,SUCCESS
PAY00004690,O00012347,94268.87,UPI,2026-08-04 07:32:00,SUCCESS
PAY00004691,O00039941,58219.76,UPI,2026-08-29 04:43:00,SUCCESS
PAY00004692,O00004111,41171.54,NETBANKING,2026-08-17 02:04:00,SUCCESS
PAY00004693,O00047800,71433.06,COD,2026-08-21 17:31:00,SUCCESS
PAY00004694,O00047792,81986.9,COD,2026-08-13 09:02:00,SUCCESS
PAY00004695,O00016232,107806.94,NETBANKING,2026-08-14 03:32:00,SUCCESS
PAY00004696,O00007900,34723.62,WALLET,2026-08-30 08:02:00,SUCCESS
PAY00004697,O00043120,48659.7,NETBANKING,2026-08-26 19:00:00,SUCCESS
PAY00004698,O00047296,116882.57,UPI,2026-08-10 19:29:00,SUCCESS
PAY00004699,O00005363,96053.45,WALLET,2026-08-28 02:04:00,SUCCESS
PAY00004700,O00038662,56991.1,CARD,2026-08-11 15:32:00,SUCCESS
PAY00004701,O00018389,13459.82,NETBANKING,2026-08-28 23:39:00,SUCCESS
PAY00004702,O00040827,84191.31,NETBANKING,2026-08-20 04:40:00,SUCCESS
PAY00004703,O00031146,70782.75,COD,2026-08-04 22:29:00,SUCCESS
PAY00004704,O00011454,56950.98,NETBANKING,2026-08-13 14:32:00,SUCCESS
PAY00004705,O00018033,2234.0,COD,2026-09-09 21:01:00,SUCCESS
PAY00004706,O00048982,111382.14,COD,2026-08-18 20:31:00,SUCCESS
PAY00004707,O00028826,114053.3,CARD,2026-08-01 10:23:00,SUCCESS
PAY00004708,O00000337,76114.38,CARD,2026-08-11 11:08:00,SUCCESS
PAY00004709,O00013848,26601.06,NETBANKING,2026-08-12 11:25:00,SUCCESS
PAY00004710,O00036099,6874.69,CARD,2026-08-11 14:54:00,SUCCESS
PAY00004711,O00039829,52382.17,NETBANKING,2026-08-10 01:35:00,SUCCESS
PAY00004712,O00022751,98145.13,WALLET,2026-08-06 06:28:00,SUCCESS
PAY00004713,O00002959,39360.6,UPI,2026-08-21 13:35:00,SUCCESS
PAY00004714,O00006350,57282.62,CARD,2026-08-15 02:27:00,SUCCESS
PAY00004715,O00049168,4905.05,WALLET,2026-08-04 22:36:00,SUCCESS
PAY00004716,O00021370,16097.69,COD,2026-08-29 20:21:00,SUCCESS
PAY00004717,O00044649,78279.93,NETBANKING,2026-09-08 18:09:00,SUCCESS
PAY00004718,O00012307,5610.18,WALLET,2026-09-10 22:07:00,SUCCESS
PAY00004719,O00042748,32498.91,CARD,2026-08-21 09:13:00,SUCCESS
PAY00004720,O00014271,58524.18,WALLET,2026-08-29 21:36:00,SUCCESS
PAY00004721,O00005467,105364.88,COD,2026-08-25 05:45:00,SUCCESS
PAY00004722,O00041354,76143.21,NETBANKING,2026-08-07 22:43:00,SUCCESS
PAY00004723,O00026411,64558.6,COD,2026-09-02 12:44:00,SUCCESS
PAY00004724,O00029829,71013.44,CARD,2026-08-17 15:14:00,SUCCESS
PAY00004725,O00041820,106128.04,COD,2026-08-03 13:21:00,SUCCESS
PAY00004726,O00040117,1815.1,CARD,2026-09-08 00:50:00,SUCCESS
PAY00004727,O00036351,84625.21,NETBANKING,2026-09-03 16:52:00,SUCCESS
PAY00004728,O00020676,99478.61,COD,2026-08-24 08:11:00,SUCCESS
PAY00004729,O00046982,81476.1,WALLET,2026-08-27 14:36:00,SUCCESS
PAY00004730,O00015324,50833.35,CARD,2026-09-02 12:21:00,SUCCESS
PAY00004731,O00001332,13309.75,NETBANKING,2026-08-04 19:11:00,SUCCESS
PAY00004732,O00030425,94718.72,WALLET,2026-08-18 17:32:00,SUCCESS
PAY00004733,O00034594,48455.03,NETBANKING,2026-08-26 09:31:00,SUCCESS
PAY00004734,O00033886,55654.67,WALLET,2026-09-01 00:44:00,SUCCESS
PAY00004735,O00015702,70240.7,WALLET,2026-08-24 03:27:00,SUCCESS
PAY00004736,O00045783,82004.38,COD,2026-09-11 07:55:00,SUCCESS
PAY00004737,O00005511,23779.05,UPI,2026-08-21 14:24:00,SUCCESS
PAY00004738,O00032535,80869.08,WALLET,2026-08-14 16:37:00,SUCCESS
PAY00004739,O00010804,30858.62,COD,2026-08-15 03:30:00,SUCCESS
PAY00004740,O00002665,5915.6,COD,2026-09-06 06:29:00,SUCCESS
PAY00004741,O00041450,45243.77,NETBANKING,2026-08-31 23:46:00,SUCCESS
PAY00004742,O00011729,29785.07,WALLET,2026-08-15 05:46:00,SUCCESS
PAY00004743,O00006140,40470.22,NETBANKING,2026-09-01 15:15:00,SUCCESS
PAY00004744,O00016009,118525.16,CARD,2026-08-24 06:18:00,SUCCESS
PAY00004745,O00004725,10511.64,COD,2026-09-01 22:58:00,SUCCESS
PAY00004746,O00021431,55668.79,UPI,2026-08-10 02:24:00,SUCCESS
PAY00004747,O00009823,14296.53,UPI,2026-08-20 14:28:00,SUCCESS
PAY00004748,O00020527,25607.37,CARD,2026-09-11 01:45:00,SUCCESS
PAY00004749,O00030251,39085.33,NETBANKING,2026-09-10 06:25:00,SUCCESS
PAY00004750,O00041444,44795.85,UPI,2026-08-25 11:34:00,SUCCESS
PAY00004751,O00007203,14277.12,UPI,2026-09-10 22:05:00,SUCCESS
PAY00004752,O00030845,108431.2,CARD,2026-08-23 22:39:00,SUCCESS
PAY00004753,O00040029,105198.23,CARD,2026-08-27 02:22:00,SUCCESS
PAY00004754,O00005513,7718.61,WALLET,2026-08-27 11:04:00,SUCCESS
PAY00004755,O00013997,40099.37,CARD,2026-08-05 17:15:00,SUCCESS
PAY00004756,O00041106,67818.2,WALLET,2026-08-31 05:10:00,SUCCESS
PAY00004757,O00020305,20001.47,NETBANKING,2026-08-13 02:45:00,SUCCESS
PAY00004758,O00020071,32072.77,COD,2026-08-25 04:52:00,SUCCESS
PAY00004759,O00010586,69055.89,COD,2026-09-05 11:27:00,SUCCESS
PAY00004760,O00014073,16345.85,COD,2026-08-21 21:14:00,SUCCESS
PAY00004761,O00047805,93202.93,UPI,2026-09-11 21:05:00,SUCCESS
PAY00004762,O00003911,81929.44,CARD,2026-08-26 15:15:00,SUCCESS
PAY00004763,O00011683,48196.52,CARD,2026-08-06 21:29:00,SUCCESS
PAY00004764,O00037840,36950.7,CARD,2026-08-17 22:40:00,SUCCESS
PAY00004765,O00022712,12893.5,NETBANKING,2026-08-05 02:40:00,SUCCESS
PAY00004766,O00015750,15813.54,UPI,2026-08-26 03:53:00,SUCCESS
PAY00004767,O00032037,46930.52,CARD,2026-08-26 04:38:00,SUCCESS
PAY00004768,O00005678,111506.25,CARD,2026-08-19 21:42:00,SUCCESS
PAY00004769,O00029940,49183.03,NETBANKING,2026-09-09 11:27:00,SUCCESS
PAY00004770,O00045711,89289.28,UPI,2026-09-07 00:32:00,SUCCESS
PAY00004771,O00009940,99108.82,WALLET,2026-08-17 01:48:00,SUCCESS
PAY00004772,O00006272,109622.73,UPI,2026-09-08 09:57:00,SUCCESS
PAY00004773,O00000752,20356.94,NETBANKING,2026-08-01 02:42:00,SUCCESS
PAY00004774,O00028659,42318.31,COD,2026-08-04 04:07:00,SUCCESS
PAY00004775,O00000497,111885.51,COD,2026-09-08 03:28:00,SUCCESS
PAY00004776,O00026312,30200.29,UPI,2026-08-28 19:18:00,SUCCESS
PAY00004777,O00034131,96902.85,NETBANKING,2026-08-07 22:49:00,SUCCESS
PAY00004778,O00007304,97536.0,UPI,2026-08-17 14:38:00,SUCCESS
PAY00004779,O00033870,73510.21,WALLET,2026-09-04 13:07:00,SUCCESS
PAY00004780,O00020940,17400.1,CARD,2026-08-06 10:22:00,SUCCESS
PAY00004781,O00026551,15828.44,NETBANKING,2026-08-02 10:49:00,SUCCESS
PAY00004782,O00017321,19562.17,CARD,2026-08-12 11:23:00,SUCCESS
PAY00004783,O00048879,34378.85,COD,2026-08-05 20:51:00,SUCCESS
PAY00004784,O00025488,62142.59,UPI,2026-08-22 08:27:00,SUCCESS
PAY00004785,O00020892,13379.12,WALLET,2026-08-31 01:08:00,SUCCESS
PAY00004786,O00034777,30710.42,COD,2026-08-02 02:08:00,SUCCESS
PAY00004787,O00022107,13836.01,NETBANKING,2026-08-24 14:40:00,SUCCESS
PAY00004788,O00016878,67839.82,NETBANKING,2026-08-25 19:38:00,SUCCESS
PAY00004789,O00024397,16120.89,CARD,2026-09-04 18:41:00,SUCCESS
PAY00004790,O00044351,8830.37,WALLET,2026-08-26 23:38:00,SUCCESS
PAY00004791,O00039546,91876.7,UPI,2026-09-04 18:26:00,SUCCESS
PAY00004792,O00047492,42768.69,NETBANKING,2026-08-21 20:04:00,SUCCESS
PAY00004793,O00030397,41350.17,WALLET,2026-08-27 15:54:00,SUCCESS
PAY00004794,O00002131,63707.41,CARD,2026-08-16 21:50:00,SUCCESS
PAY00004795,O00031247,116266.06,WALLET,2026-08-10 06:31:00,SUCCESS
PAY00004796,O00008906,42014.12,UPI,2026-09-02 05:25:00,SUCCESS
PAY00004797,O00043134,10336.17,COD,2026-08-10 07:55:00,SUCCESS
PAY00004798,O00033029,113406.17,NETBANKING,2026-08-21 19:54:00,SUCCESS
PAY00004799,O00032081,64936.32,CARD,2026-08-04 03:10:00,SUCCESS
PAY00004800,O00035166,4365.58,CARD,2026-08-26 01:29:00,SUCCESS
PAY00004801,O00029375,1730.37,WALLET,2026-08-24 05:25:00,SUCCESS
PAY00004802,O00022344,67785.89,NETBANKING,2026-08-30 04:45:00,SUCCESS
PAY00004803,O00033280,96531.05,WALLET,2026-08-14 16:49:00,SUCCESS
PAY00004804,O00019780,31013.62,CARD,2026-08-05 19:20:00,SUCCESS
PAY00004805,O00033744,108221.96,UPI,2026-08-03 22:47:00,SUCCESS
PAY00004806,O00035964,9288.46,CARD,2026-08-13 05:40:00,SUCCESS
PAY00004807,O00014043,20325.24,UPI,2026-08-27 08:02:00,SUCCESS
PAY00004808,O00021916,5143.85,WALLET,2026-08-04 17:47:00,SUCCESS
PAY00004809,O00036048,64979.97,COD,2026-08-21 19:46:00,SUCCESS
PAY00004810,O00037980,18928.97,UPI,2026-08-22 01:43:00,SUCCESS
PAY00004811,O00017916,21908.69,WALLET,2026-08-13 05:46:00,SUCCESS
PAY00004812,O00041349,79895.1,COD,2026-08-16 17:47:00,SUCCESS
PAY00004813,O00044821,72673.39,COD,2026-08-09 10:19:00,SUCCESS
PAY00004814,O00033974,43747.16,UPI,2026-08-01 22:33:00,SUCCESS
PAY00004815,O00022111,67987.68,UPI,2026-08-08 19:15:00,SUCCESS
PAY00004816,O00039780,37474.02,NETBANKING,2026-08-21 08:35:00,SUCCESS
PAY00004817,O00022298,32292.04,WALLET,2026-08-25 15:45:00,SUCCESS
PAY00004818,O00042658,90718.43,CARD,2026-09-04 17:08:00,SUCCESS
PAY00004819,O00021817,114245.87,UPI,2026-09-08 17:34:00,SUCCESS
PAY00004820,O00021582,100677.86,CARD,2026-08-07 14:15:00,SUCCESS
PAY00004821,O00033558,74221.87,UPI,2026-08-15 16:50:00,SUCCESS
PAY00004822,O00035015,10904.09,NETBANKING,2026-08-16 17:24:00,SUCCESS
PAY00004823,O00016890,76169.47,CARD,2026-08-03 19:01:00,SUCCESS
PAY00004824,O00033034,101943.33,NETBANKING,2026-08-08 04:26:00,SUCCESS
PAY00004825,O00020758,27501.17,CARD,2026-09-09 12:53:00,SUCCESS
PAY00004826,O00010776,80878.33,COD,2026-09-04 08:07:00,SUCCESS
PAY00004827,O00006047,8404.23,COD,2026-09-04 06:31:00,SUCCESS
PAY00004828,O00004982,67374.87,UPI,2026-09-06 21:32:00,SUCCESS
PAY00004829,O00034563,104339.62,CARD,2026-09-08 10:39:00,SUCCESS
PAY00004830,O00001652,26016.2,WALLET,2026-08-28 17:11:00,SUCCESS
PAY00004831,O00042961,97451.92,WALLET,2026-09-05 02:03:00,SUCCESS
PAY00004832,O00003417,40364.14,UPI,2026-09-07 03:34:00,SUCCESS
PAY00004833,O00024318,75210.07,NETBANKING,2026-09-07 09:20:00,SUCCESS
PAY00004834,O00005709,63719.82,CARD,2026-08-06 09:27:00,SUCCESS
PAY00004835,O00010041,60344.97,NETBANKING,2026-09-04 14:49:00,SUCCESS
PAY00004836,O00009733,68703.93,NETBANKING,2026-09-07 22:45:00,SUCCESS
PAY00004837,O00011155,30504.33,WALLET,2026-09-02 14:53:00,SUCCESS
PAY00004838,O00023497,64079.27,WALLET,2026-08-15 05:19:00,SUCCESS
PAY00004839,O00011650,88889.31,WALLET,2026-09-04 13:24:00,SUCCESS
PAY00004840,O00004515,43265.87,CARD,2026-08-03 13:38:00,SUCCESS
PAY00004841,O00027204,8159.56,UPI,2026-08-20 19:41:00,SUCCESS
PAY00004842,O00006023,59193.18,UPI,2026-08-02 21:43:00,SUCCESS
PAY00004843,O00032083,105461.72,UPI,2026-08-04 17:45:00,SUCCESS
PAY00004844,O00018672,7615.69,COD,2026-08-10 18:50:00,SUCCESS
PAY00004845,O00046276,54294.31,WALLET,2026-08-30 04:46:00,SUCCESS
PAY00004846,O00021515,70525.31,NETBANKING,2026-08-21 04:58:00,SUCCESS
PAY00004847,O00039306,7616.69,CARD,2026-08-27 08:51:00,SUCCESS
PAY00004848,O00033054,82275.51,CARD,2026-09-06 15:24:00,SUCCESS
PAY00004849,O00022759,110104.99,WALLET,2026-09-01 19:09:00,SUCCESS
PAY00004850,O00003262,101521.15,NETBANKING,2026-08-13 14:11:00,SUCCESS
PAY00004851,O00030453,105752.3,WALLET,2026-08-14 08:43:00,SUCCESS
PAY00004852,O00007606,70541.24,UPI,2026-08-26 13:47:00,SUCCESS
PAY00004853,O00049223,79193.21,NETBANKING,2026-09-11 04:51:00,SUCCESS
PAY00004854,O00019150,114755.89,COD,2026-09-05 20:57:00,SUCCESS
PAY00004855,O00040162,92825.97,COD,2026-08-11 13:51:00,SUCCESS
PAY00004856,O00000365,82323.35,UPI,2026-08-10 09:35:00,SUCCESS
PAY00004857,O00021222,86767.39,NETBANKING,2026-09-03 11:04:00,SUCCESS
PAY00004858,O00009022,56085.9,UPI,2026-08-24 17:39:00,SUCCESS
PAY00004859,O00042344,52528.53,UPI,2026-08-06 14:48:00,SUCCESS
PAY00004860,O00019257,22410.79,CARD,2026-09-01 17:24:00,SUCCESS
PAY00004861,O00042641,9564.08,CARD,2026-08-05 11:10:00,SUCCESS
PAY00004862,O00009195,50388.76,CARD,2026-08-11 10:34:00,SUCCESS
PAY00004863,O00012733,89500.5,COD,2026-09-04 04:54:00,SUCCESS
PAY00004864,O00000218,6366.25,NETBANKING,2026-08-31 08:05:00,SUCCESS
PAY00004865,O00023198,104031.83,NETBANKING,2026-08-15 08:53:00,SUCCESS
PAY00004866,O00048868,106420.49,UPI,2026-08-26 19:52:00,SUCCESS
PAY00004867,O00028452,92469.92,COD,2026-08-25 12:17:00,SUCCESS
PAY00004868,O00003929,36628.46,NETBANKING,2026-08-07 15:39:00,SUCCESS
PAY00004869,O00003660,102680.38,COD,2026-08-24 23:08:00,SUCCESS
PAY00004870,O00037804,45157.13,CARD,2026-09-07 06:01:00,SUCCESS
PAY00004871,O00027494,3456.81,COD,2026-08-06 08:55:00,SUCCESS
PAY00004872,O00027957,81717.49,UPI,2026-08-14 00:07:00,SUCCESS
PAY00004873,O00000732,51604.35,NETBANKING,2026-08-07 13:15:00,SUCCESS
PAY00004874,O00001756,99649.4,WALLET,2026-08-01 04:19:00,SUCCESS
PAY00004875,O00044477,25592.24,CARD,2026-08-11 18:14:00,SUCCESS
PAY00004876,O00017969,84297.16,NETBANKING,2026-08-27 14:48:00,SUCCESS
PAY00004877,O00038784,38883.94,WALLET,2026-08-17 09:27:00,SUCCESS
PAY00004878,O00008662,32743.94,COD,2026-09-08 13:44:00,SUCCESS
PAY00004879,O00001370,117629.36,UPI,2026-08-11 12:51:00,SUCCESS
PAY00004880,O00006941,89181.24,NETBANKING,2026-08-06 14:25:00,SUCCESS
PAY00004881,O00036042,68815.66,CARD,2026-08-11 19:03:00,SUCCESS
PAY00004882,O00047447,64288.05,NETBANKING,2026-08-22 13:28:00,SUCCESS
PAY00004883,O00011501,103284.52,CARD,2026-08-31 08:46:00,SUCCESS
PAY00004884,O00039206,31943.32,CARD,2026-09-10 11:08:00,SUCCESS
PAY00004885,O00043822,68716.51,WALLET,2026-08-10 23:50:00,SUCCESS
PAY00004886,O00018532,30816.02,UPI,2026-08-23 16:31:00,SUCCESS
PAY00004887,O00013379,86992.45,NETBANKING,2026-08-27 00:59:00,SUCCESS
PAY00004888,O00015355,101058.93,WALLET,2026-08-16 18:55:00,SUCCESS
PAY00004889,O00039964,74326.74,UPI,2026-08-07 03:40:00,SUCCESS
PAY00004890,O00042108,119278.35,COD,2026-08-24 12:53:00,SUCCESS
PAY00004891,O00040872,72855.69,UPI,2026-08-01 07:18:00,SUCCESS
PAY00004892,O00040698,62797.97,NETBANKING,2026-08-10 15:35:00,SUCCESS
PAY00004893,O00017245,62125.5,CARD,2026-08-27 08:36:00,SUCCESS
PAY00004894,O00047907,48929.57,NETBANKING,2026-09-02 08:45:00,SUCCESS
PAY00004895,O00033398,83726.24,UPI,2026-09-08 00:57:00,SUCCESS
PAY00004896,O00015109,37201.47,UPI,2026-08-09 09:49:00,SUCCESS
PAY00004897,O00018685,44192.7,COD,2026-09-10 01:08:00,SUCCESS
PAY00004898,O00048248,42916.49,NETBANKING,2026-08-23 16:11:00,SUCCESS
PAY00004899,O00041028,12166.11,UPI,2026-08-31 03:26:00,SUCCESS
PAY00004900,O00012413,114316.11,WALLET,2026-08-09 10:41:00,SUCCESS
PAY00004901,O00043155,46678.93,NETBANKING,2026-09-05 19:58:00,SUCCESS
PAY00004902,O00001766,11197.83,NETBANKING,2026-08-26 00:45:00,SUCCESS
PAY00004903,O00042232,75703.67,WALLET,2026-08-18 15:13:00,SUCCESS
PAY00004904,O00025284,46008.85,WALLET,2026-09-09 13:08:00,SUCCESS
PAY00004905,O00006802,97849.98,UPI,2026-09-10 22:02:00,SUCCESS
PAY00004906,O00010871,29589.48,NETBANKING,2026-08-02 03:03:00,SUCCESS
PAY00004907,O00004945,70545.73,NETBANKING,2026-09-10 06:11:00,SUCCESS
PAY00004908,O00030284,85787.98,NETBANKING,2026-09-05 10:50:00,SUCCESS
PAY00004909,O00026019,36143.86,UPI,2026-08-23 22:18:00,SUCCESS
PAY00004910,O00032130,95698.09,CARD,2026-08-26 22:21:00,SUCCESS
PAY00004911,O00036571,14891.01,COD,2026-09-10 06:51:00,SUCCESS
PAY00004912,O00004259,95362.05,WALLET,2026-08-12 17:14:00,SUCCESS
PAY00004913,O00003034,22155.61,COD,2026-08-16 23:22:00,SUCCESS
PAY00004914,O00013805,1834.23,COD,2026-09-03 16:15:00,SUCCESS
PAY00004915,O00043045,66320.1,NETBANKING,2026-08-27 16:05:00,SUCCESS
PAY00004916,O00002524,105599.57,COD,2026-08-22 10:57:00,SUCCESS
PAY00004917,O00020718,90586.31,COD,2026-08-26 01:09:00,SUCCESS
PAY00004918,O00047121,78443.0,CARD,2026-08-07 09:32:00,SUCCESS
PAY00004919,O00001849,42050.38,NETBANKING,2026-08-26 21:51:00,SUCCESS
PAY00004920,O00010981,81016.61,COD,2026-08-13 09:49:00,SUCCESS
PAY00004921,O00023203,23196.88,UPI,2026-08-16 02:18:00,SUCCESS
PAY00004922,O00011310,62344.99,UPI,2026-08-30 21:09:00,SUCCESS
PAY00004923,O00049754,84784.87,WALLET,2026-08-03 03:46:00,SUCCESS
PAY00004924,O00003247,87759.81,WALLET,2026-08-21 19:04:00,SUCCESS
PAY00004925,O00032012,38732.6,NETBANKING,2026-09-10 18:47:00,SUCCESS
PAY00004926,O00015942,24648.17,WALLET,2026-08-11 00:31:00,SUCCESS
PAY00004927,O00042056,41290.72,WALLET,2026-08-27 04:19:00,SUCCESS
PAY00004928,O00014106,118894.34,UPI,2026-08-09 01:29:00,SUCCESS
PAY00004929,O00010217,73669.54,CARD,2026-08-21 18:12:00,SUCCESS
PAY00004930,O00024619,16065.58,NETBANKING,2026-09-05 17:54:00,SUCCESS
PAY00004931,O00040186,18800.78,CARD,2026-09-07 20:34:00,SUCCESS
PAY00004932,O00042195,64390.63,CARD,2026-08-23 00:22:00,SUCCESS
PAY00004933,O00005795,68289.31,NETBANKING,2026-08-09 14:56:00,SUCCESS
PAY00004934,O00035561,65677.81,COD,2026-08-11 01:59:00,SUCCESS
PAY00004935,O00047816,115363.03,CARD,2026-08-14 18:21:00,SUCCESS
PAY00004936,O00014864,98055.97,NETBANKING,2026-09-08 00:14:00,SUCCESS
PAY00004937,O00013526,3161.68,UPI,2026-09-07 14:34:00,SUCCESS
PAY00004938,O00048398,67924.85,UPI,2026-09-04 11:45:00,SUCCESS
PAY00004939,O00001727,106530.27,COD,2026-08-31 07:07:00,SUCCESS
PAY00004940,O00023166,99604.27,COD,2026-08-04 15:30:00,SUCCESS
PAY00004941,O00005310,51221.5,NETBANKING,2026-09-01 14:40:00,SUCCESS
PAY00004942,O00025892,52107.02,COD,2026-09-06 18:17:00,SUCCESS
PAY00004943,O00047653,63778.37,NETBANKING,2026-08-16 07:38:00,SUCCESS
PAY00004944,O00014531,21902.37,CARD,2026-08-07 06:32:00,SUCCESS
PAY00004945,O00040639,105829.53,UPI,2026-08-20 06:57:00,SUCCESS
PAY00004946,O00013203,53776.19,CARD,2026-09-10 10:16:00,SUCCESS
PAY00004947,O00001814,103108.29,NETBANKING,2026-08-21 04:45:00,SUCCESS
PAY00004948,O00033330,16181.06,WALLET,2026-08-07 13:49:00,SUCCESS
PAY00004949,O00025567,73237.82,CARD,2026-09-09 14:21:00,SUCCESS
PAY00004950,O00041689,93736.78,WALLET,2026-08-29 12:59:00,SUCCESS
PAY00004951,O00037626,7578.92,WALLET,2026-09-04 02:06:00,SUCCESS
PAY00004952,O00002172,100640.44,COD,2026-08-28 04:54:00,SUCCESS
PAY00004953,O00046210,94760.76,NETBANKING,2026-09-05 02:39:00,SUCCESS
PAY00004954,O00033634,92023.97,UPI,2026-09-08 09:36:00,SUCCESS
PAY00004955,O00040285,30249.09,CARD,2026-08-22 21:02:00,SUCCESS
PAY00004956,O00026518,31757.81,UPI,2026-08-01 20:16:00,SUCCESS
PAY00004957,O00017623,64764.86,UPI,2026-09-07 06:45:00,SUCCESS
PAY00004958,O00000567,118554.2,NETBANKING,2026-09-11 00:04:00,SUCCESS
PAY00004959,O00027513,1733.54,COD,2026-08-26 04:59:00,SUCCESS
PAY00004960,O00045784,119933.0,COD,2026-08-23 08:36:00,SUCCESS
PAY00004961,O00039821,85044.13,WALLET,2026-08-06 02:27:00,SUCCESS
PAY00004962,O00023808,61782.25,CARD,2026-08-10 03:26:00,SUCCESS
PAY00004963,O00037079,118454.97,CARD,2026-08-23 05:45:00,SUCCESS
PAY00004964,O00043782,108082.68,COD,2026-09-09 09:53:00,SUCCESS
PAY00004965,O00044225,60549.57,CARD,2026-08-24 15:17:00,SUCCESS
PAY00004966,O00043852,18933.89,NETBANKING,2026-08-16 13:07:00,SUCCESS
PAY00004967,O00045573,76134.75,CARD,2026-08-26 18:55:00,SUCCESS
PAY00004968,O00006800,71938.68,COD,2026-08-09 07:11:00,SUCCESS
PAY00004969,O00003525,68933.59,COD,2026-08-27 00:25:00,SUCCESS
PAY00004970,O00019015,115819.3,COD,2026-08-21 12:12:00,SUCCESS
PAY00004971,O00038584,62553.72,CARD,2026-08-29 22:41:00,SUCCESS
PAY00004972,O00004513,97133.03,CARD,2026-09-06 06:22:00,SUCCESS
PAY00004973,O00013725,7794.64,WALLET,2026-08-14 04:25:00,SUCCESS
PAY00004974,O00023913,67801.53,CARD,2026-08-19 04:28:00,SUCCESS
PAY00004975,O00009412,81395.97,COD,2026-09-06 04:11:00,SUCCESS
PAY00004976,O00016805,8459.52,COD,2026-08-10 18:10:00,SUCCESS
PAY00004977,O00007266,79180.41,WALLET,2026-08-08 21:03:00,SUCCESS
PAY00004978,O00000541,75549.44,WALLET,2026-09-06 15:49:00,SUCCESS
PAY00004979,O00010003,35291.97,COD,2026-08-21 09:48:00,SUCCESS
PAY00004980,O00000466,85319.66,WALLET,2026-08-03 10:33:00,SUCCESS
PAY00004981,O00013051,95503.51,WALLET,2026-08-10 16:30:00,SUCCESS
PAY00004982,O00010212,93494.66,CARD,2026-08-05 12:14:00,SUCCESS
PAY00004983,O00009542,27310.78,WALLET,2026-08-06 06:57:00,SUCCESS
PAY00004984,O00047572,110364.8,CARD,2026-09-02 18:25:00,SUCCESS
PAY00004985,O00019786,96139.96,UPI,2026-08-08 20:31:00,SUCCESS
PAY00004986,O00013037,84034.31,NETBANKING,2026-08-01 20:03:00,SUCCESS
PAY00004987,O00048659,25430.58,WALLET,2026-08-03 01:46:00,SUCCESS
PAY00004988,O00023804,78146.17,NETBANKING,2026-08-10 10:47:00,SUCCESS
PAY00004989,O00044708,63099.4,NETBANKING,2026-08-13 22:24:00,SUCCESS
PAY00004990,O00043780,51158.02,NETBANKING,2026-08-24 13:07:00,SUCCESS
